?column?, precorteid , tablareservaid , prestamoid , ejercicio , periodo , fechacierre , diasvencidos , porcentajeaplicado , factoraplicado , saldoprestamo , reservacalculada , interesdevengadomenoravencido , interesdevengadomayoravencido , pagocapitalenperiodo , pagointeresenperiodo , pagomoratorioenperiodo , bonificacionintenperiodo , bonificacionmorenperiodo , noamorvencidas , saldovencidomenoravencido , saldovencidomayoravencido , fechaultamorpagada , tipoprestamoid , montoprestamo , clavefinalidad , tasanormal , tasa_moratoria , ultimoabono , diastraspasoavencida ,,,, fecha_vencimiento , ultimoabonointeres , interesdevmormenor , interesdevmormayor , saldopromedio , dias_de_cobro , meses_de_cobro , depositogarantia , pagosvencidos , finalidaddefault ,  saldopromediodelmes   , interesdevengadomes , primerincumplimiento , diasinteres , diascapital , reservaidnc , frecuencia , fecha_otorga , estatusvive , zonamarginada , importeultimaamort , importevencidoamort , tipocartera 
008255-,2346812,                ,8728,2013,12, 2013-12-31  ,0,0.01,1,6933.76,69.3376,73,0,532.48,147,0,0,0,0,6933.76,0, 2013-12-15         , N4             ,8000,2,23.64,35.46, 2013-12-15  ,89,,,, 2015-01-13        , 2013-12-15         ,0,0,               ,30,0,2000,0,2,7200,-1, 2014-01-14           ,0,0,0.73,30, 2013-10-15   ,3,               ,533,0, 
008256-,2346813,                ,8729,2013,12, 2013-12-31  ,0,0.01,1,8333.28,83.3328,123,0,832.72,233,0,0,0,0,8333.28,0, 2013-12-15         , N1             ,10000,2,35.4,53.1, 2013-12-16  ,89,,,, 2014-10-14        , 2013-12-16         ,0,0,               ,30,0,1000,0,2,8749.64,33, 2014-01-14           ,0,0,1.23,30, 2013-10-16   ,3,               ,833,0, 
008257-,2346814,                ,8730,2013,12, 2013-12-31  ,0,0.01,1,3173,31.73,0,0,317,0,0,0,0,0,3173,0, 2013-12-15         , N15            ,3807,2,0,50.4, 2013-12-15  ,89,,,, 2014-10-14        , 2013-12-15         ,0,0,               ,30,0,380.7,0,2,3331.5,0, 2014-01-14           ,0,0,0,30, 2013-10-16   ,3,               ,317,0, 
008258-,2346815,                ,8731,2013,12, 2013-12-31  ,0,0.01,1,3999.52,39.9952,55,0,500.44,115,1,0,0,0,3999.52,0, 2013-12-15         , N1             ,5000,2,35.4,53.1, 2013-12-17  ,89,,,, 2014-08-14        , 2013-12-17         ,0,0,               ,30,0,500,0,2,4249.74,15, 2014-01-14           ,0,0,0.55,30, 2013-10-16   ,3,               ,500,0, 
008259-,2346816,                ,8732,2013,12, 2013-12-31  ,0,0.01,1,3199.84,31.9984,50,0,399.4,110,0,0,0,0,3199.84,0, 2013-12-15         , N1             ,4000,2,35.4,53.1, 2013-12-15  ,89,,,, 2014-08-14        , 2013-12-15         ,0,0,               ,30,0,400,0,2,3399.54,-7, 2014-01-14           ,0,0,0.5,30, 2013-10-16   ,3,               ,400,0, 
008261-,2346818,                ,8734,2013,12, 2013-12-31  ,0,0.01,1,259723.6,2597.236,3629,0,7638.2,7005,0,0,0,0,259723.6,0, 2013-12-15         , N4             ,275000,2,31.44,47.16, 2013-12-15  ,89,,,, 2016-09-30        , 2013-12-15         ,0,0,               ,30,0,0,0,2,263542.7,127, 2014-01-14           ,0,0,36.29,30, 2013-10-16   ,3,               ,7638,0, 
008262-,2346819,                ,8735,2013,12, 2013-12-31  ,0,0.01,1,6333.64,63.3364,87,0,833.24,211,0,0,0,0,6333.64,0, 2013-12-17         , N1             ,15000,2,35.4,53.1, 2013-12-17  ,89,,,, 2015-04-19        , 2013-12-17         ,0,0,               ,30,0,1500,0,2,6750.26,-5, 2014-01-16           ,0,0,0.87,30, 2013-10-18   ,3,               ,833,0, 
008272-,2346829,                ,8745,2013,12, 2013-12-31  ,0,0.01,1,11555.36,115.5536,159,0,722.08,362,0,0,0,0,11555.36,0, 2013-12-17         , N1             ,13000,2,35.4,53.1, 2013-12-17  ,89,,,, 2015-04-19        , 2013-12-17         ,0,0,               ,30,0,1300,0,2,11916.4,2, 2014-01-16           ,0,0,1.59,30, 2013-10-18   ,3,               ,722,0, 
008273-,2346830,                ,8746,2013,12, 2013-12-31  ,0,0.01,1,8889.32,88.8932,122,0,555.4,260,0,0,0,0,8889.32,0, 2013-12-17         , N1             ,10000,2,35.4,53.1, 2013-12-17  ,89,,,, 2015-04-19        , 2013-12-17         ,0,0,               ,30,0,1000,0,2,9167.02,20, 2014-01-16           ,0,0,1.22,30, 2013-10-18   ,3,               ,555,0, 
008274-,2346831,                ,8747,2013,12, 2013-12-31  ,0,0.01,1,11999.12,119.9912,21,0,1500.88,831,26,0,0,0,11999.12,0, 2013-12-17         , N1             ,13500,2,31.44,47.16, 2013-12-29  ,89,,,, 2015-04-19        , 2013-12-29         ,0,0,               ,30,0,2700,0,2,12749.56,-486, 2014-01-16           ,0,0,0.21,30, 2013-10-18   ,3,               ,750,0, 
008276-,2346833,                ,8749,2013,12, 2013-12-31  ,0,0.01,1,599.52,5.9952,7,0,200.14,21,0,0,0,0,599.52,0, 2013-12-17         , N4             ,1000,2,31.44,47.16, 2013-12-17  ,89,,,, 2014-03-18        , 2013-12-17         ,0,0,               ,30,0,0,0,2,699.59,-2, 2014-01-16           ,0,0,0.07,30, 2013-10-18   ,3,               ,200,0, 
008277-,2346834,                ,8750,2013,12, 2013-12-31  ,0,0.01,1,8306.2,83.062,114,0,836.8,270,0,0,0,0,8306.2,0, 2013-12-19         , N1             ,10000,2,35.4,53.1, 2013-12-17  ,89,,,, 2014-10-19        , 2013-12-17         ,0,0,               ,30,0,1000,0,2,8724.6,-3, 2014-01-18           ,0,0,1.14,30, 2013-10-20   ,3,               ,833,0, 
008278-,2346835,                ,8751,2013,12, 2013-12-31  ,0,0.01,1,12807.84,128.0784,417,0,0,0,0,0,0,0,12807.84,0, 2013-12-19         , N1             ,15000,2,33.48,50.22, 2013-11-26  ,89,,,, 2015-04-19        , 2013-11-26         ,0,0,               ,30,0,2250,0,2,12807.84,369, 2014-01-18           ,0,0,4.17,30, 2013-10-20   ,3,               ,833,0, 
008279-,2346836,                ,8752,2013,12, 2013-12-31  ,0,0.01,1,4799.88,47.9988,54,0,599.84,151,0,0,0,0,4799.88,0, 2013-12-19         , N1             ,6000,2,33.48,50.22, 2013-12-19  ,89,,,, 2014-08-19        , 2013-12-19         ,0,0,               ,30,0,900,0,2,5099.8,-1, 2014-01-18           ,0,0,0.54,30, 2013-10-20   ,3,               ,600,0, 
008281-,2346838,                ,8754,2013,12, 2013-12-31  ,0,0.01,1,13333.92,133.3392,118,0,832.52,376,2,0,0,0,13333.92,0, 2013-12-20         , N1             ,15000,2,35.4,53.1, 2013-12-22  ,89,,,, 2015-04-19        , 2013-12-22         ,0,0,               ,30,0,1500,0,2,13750.18,48, 2014-01-19           ,0,0,1.18,30, 2013-10-21   ,3,               ,833,0, 
008283-,2346840,                ,8756,2013,12, 2013-12-31  ,0,0.01,1,3917,39.17,8,0,352,175,0,0,0,0,3917,0, 2013-12-20         , N1             ,5000,2,35.4,53.1, 2013-12-29  ,89,,,, 2014-10-19        , 2013-12-29         ,0,0,               ,30,0,500,0,2,4093,-47, 2014-01-19           ,0,0,0.08,30, 2013-10-21   ,3,               ,416,0, 
008285-,2346842,                ,8758,2013,12, 2013-12-31  ,0,0.01,1,9097.96,90.9796,201,0,2021.6,452.07,0,0,0,0,9097.96,0, 2013-12-17         , N5             ,13000,2,56.88,64.62, 2013-12-17  ,89,,,, 2014-04-10        , 2013-12-17         ,0,0,               ,14,0,0,0,2,10108.76,25, 2013-12-31           ,0,0,2.01,14, 2013-10-21   ,3,               ,1012.39,0, 
008286-,2346843,                ,8759,2013,12, 2013-12-31  ,0,0.01,1,6999.22,69.9922,155,0,1554.6,347.76,0,0,0,0,6999.22,0, 2013-12-17         , N5             ,10000,2,56.88,64.62, 2013-12-17  ,89,,,, 2014-04-10        , 2013-12-17         ,0,0,               ,14,0,0,0,2,7776.52,20, 2013-12-31           ,0,0,1.55,14, 2013-10-21   ,3,               ,778.76,0, 
008288-,2346845,                ,8761,2013,12, 2013-12-31  ,0,0.01,1,10497.34,104.9734,232,0,2332.95,521.6,0,0,0,0,10497.34,0, 2013-12-17         , N5             ,15000,2,56.88,64.62, 2013-12-17  ,89,,,, 2014-04-10        , 2013-12-17         ,0,0,               ,14,0,0,0,2,11663.815,29, 2013-12-31           ,0,0,2.32,14, 2013-10-21   ,3,               ,1168.14,0, 
008289-,2346846,                ,8762,2013,12, 2013-12-31  ,0,0.01,1,6999.22,69.9922,155,0,1554.6,347.76,0,0,0,0,6999.22,0, 2013-12-17         , N5             ,10000,2,56.88,64.62, 2013-12-17  ,89,,,, 2014-04-10        , 2013-12-17         ,0,0,               ,14,0,0,0,2,7776.52,20, 2013-12-31           ,0,0,1.55,14, 2013-10-21   ,3,               ,778.76,0, 
008290-,2346847,                ,8763,2013,12, 2013-12-31  ,0,0.01,1,6999.22,69.9922,155,0,1554.6,347.76,0,0,0,0,6999.22,0, 2013-12-17         , N5             ,10000,2,56.88,64.62, 2013-12-17  ,89,,,, 2014-04-10        , 2013-12-17         ,0,0,               ,14,0,0,0,2,7776.52,20, 2013-12-31           ,0,0,1.55,14, 2013-10-21   ,3,               ,778.76,0, 
008291-,2346848,                ,8764,2013,12, 2013-12-31  ,0,0.01,1,6999.22,69.9922,155,0,1554.6,347.76,0,0,0,0,6999.22,0, 2013-12-17         , N5             ,10000,2,56.88,64.62, 2013-12-17  ,89,,,, 2014-04-10        , 2013-12-17         ,0,0,               ,14,0,0,0,2,7776.52,20, 2013-12-31           ,0,0,1.55,14, 2013-10-21   ,3,               ,778.76,0, 
008292-,2346849,                ,8765,2013,12, 2013-12-31  ,0,0.01,1,7010.21,70.1021,133,0,1543.61,372.34,3,0,0,0,7010.21,0, 2013-12-17         , N5             ,10000,2,56.88,64.62, 2013-12-19  ,89,,,, 2014-04-10        , 2013-12-19         ,0,0,               ,14,0,0,0,2,7782.015,-2, 2013-12-31           ,0,0,1.33,14, 2013-10-21   ,3,               ,778.76,0, 
008293-,2346850,                ,8766,2013,12, 2013-12-31  ,0,0.01,1,2098.58,20.9858,46,0,467.01,104.3,0,0,0,0,2098.58,0, 2013-12-17         , N5             ,3000,2,56.88,64.62, 2013-12-17  ,89,,,, 2014-04-10        , 2013-12-17         ,0,0,               ,14,0,0,0,2,2332.085,5, 2013-12-31           ,0,0,0.46,14, 2013-10-21   ,3,               ,233.62,0, 
008294-,2346851,                ,8767,2013,12, 2013-12-31  ,0,0.01,1,7348.8,73.488,163,0,1632.44,365.13,0,0,0,0,7348.8,0, 2013-12-17         , N5             ,10500,2,56.88,64.62, 2013-12-17  ,89,,,, 2014-04-10        , 2013-12-17         ,0,0,               ,14,0,0,0,2,8165.02,21, 2013-12-31           ,0,0,1.63,14, 2013-10-21   ,3,               ,817.69,0, 
008295-,2346852,                ,8768,2013,12, 2013-12-31  ,0,0.01,1,10147.77,101.4777,224,0,2255.09,504.23,0,0,0,0,10147.77,0, 2013-12-17         , N5             ,14500,2,56.88,64.62, 2013-12-17  ,89,,,, 2014-04-10        , 2013-12-17         ,0,0,               ,14,0,0,0,2,11275.315,28, 2013-12-31           ,0,0,2.24,14, 2013-10-21   ,3,               ,1129.2,0, 
008296-,2346853,                ,8769,2013,12, 2013-12-31  ,0,0.01,1,18609,186.09,74,0,721.6,240,0,0,0,0,18609,0, 2013-12-22         , N16            ,20000,2,15.96,23.94, 2013-12-22  ,89,74,74,0, 2016-04-19        , 2013-12-22         ,0,0,               ,30,0,22000,0,2,18969.8,23, 2014-01-21           ,0,0,0.74,30, 2013-10-23   ,3,               ,666,0, 
008297-,2346854,                ,8770,2013,12, 2013-12-31  ,0,0.01,1,1303.28,13.0328,9,0,362.88,32,0,0,0,0,1303.28,0, 2013-12-22         , N4             ,2000,2,26.76,40.14, 2013-12-22  ,89,,,, 2014-04-22        , 2013-12-22         ,0,0,               ,30,0,300,0,2,1484.72,4, 2014-01-21           ,0,0,0.09,30, 2013-10-23   ,3,               ,333,0, 
008314-,2346871,                ,8787,2013,12, 2013-12-31  ,0,0.01,1,9739,97.39,30,0,595.72,133,0,0,0,0,9739,0, 2013-12-24         , N16            ,16000,2,15.96,23.94, 2013-12-24  ,89,30,30,0, 2015-10-22        , 2013-12-24         ,0,0,               ,30,0,17600,0,2,10036.86,7, 2014-01-23           ,0,0,0.3,30, 2013-10-25   ,3,               ,666,0, 
008315-,2346872,                ,8788,2013,12, 2013-12-31  ,0,0.01,1,47223.84,472.2384,176,0,1387.56,1156,3,0,0,0,47223.84,0, 2013-12-24         , N4             ,50000,2,26.76,40.14, 2013-12-26  ,89,,,, 2016-10-09        , 2013-12-26         ,0,0,               ,30,0,7500,0,2,47917.62,-41, 2014-01-23           ,0,0,1.76,30, 2013-10-25   ,3,               ,1388,0, 
008316-,2346873,                ,8789,2013,12, 2013-12-31  ,0,0.01,1,1999.32,19.9932,6,0,500.52,53,0,0,0,0,1999.32,0, 2013-12-24         , N16            ,4500,2,15.96,23.94, 2013-12-24  ,89,6,6,0, 2014-07-24        , 2013-12-24         ,0,0,               ,30,0,4950,0,2,2249.58,-21, 2014-01-23           ,0,0,0.06,30, 2013-10-25   ,3,               ,500,0, 
008317-,2346874,                ,8790,2013,12, 2013-12-31  ,0,0.01,1,28331.92,283.3192,105,0,834.64,868,3,0,0,0,28331.92,0, 2013-12-24         , N1             ,30000,2,33.48,50.22, 2013-12-27  ,89,,,, 2016-10-09        , 2013-12-27         ,0,0,               ,30,0,4500,0,2,28749.24,-31, 2014-01-23           ,0,0,1.05,30, 2013-10-25   ,3,               ,833,0, 
008318-,2346875,                ,8791,2013,12, 2013-12-31  ,0,0.01,1,12517.56,125.1756,86,0,755.72,383,0,0,0,0,12517.56,0, 2013-12-24         , N1             ,14000,2,35.4,53.1, 2013-12-24  ,89,,,, 2015-10-22        , 2013-12-24         ,0,0,               ,30,0,1400,0,2,12895.42,8, 2014-01-23           ,0,0,0.86,30, 2013-10-25   ,3,               ,583,0, 
008319-,2346876,                ,8792,2013,12, 2013-12-31  ,0,0.01,1,141664.24,1416.6424,842,0,4168.96,3144,0,0,0,0,141664.24,0, 2013-12-24         , N4             ,150000,2,26.76,40.14, 2013-12-23  ,89,,,, 2016-10-09        , 2013-12-23         ,0,0,               ,30,0,22500,0,2,143748.72,192, 2014-01-23           ,0,0,8.42,30, 2013-10-25   ,3,               ,4166,0, 
008320-,2346877,                ,8793,2013,12, 2013-12-31  ,0,0.01,1,13544.24,135.4424,93,0,649,475,0,0,0,0,13544.24,0, 2013-12-27         , N1             ,15000,2,35.4,53.1, 2013-12-24  ,89,,,, 2015-10-25        , 2013-12-24         ,0,0,               ,30,0,1500,0,2,13868.74,-47, 2014-01-26           ,0,0,0.93,30, 2013-10-28   ,3,               ,625,0, 
008321-,2346878,                ,8794,2013,12, 2013-12-31  ,0,0.01,1,5493.6,54.936,78,0,0,0,0,0,0,0,5493.6,0, 2013-12-01         , N16            ,6000,2,15.96,23.94, 2013-11-29  ,89,78,78,0, 2014-11-03        , 2013-11-29         ,0,0,               ,30,0,6600,0,2,5493.6,76, 2013-12-31           ,0,0,0.78,30, 2013-10-28   ,3,               ,500,0, 
008323-,2346880,                ,8796,2013,12, 2013-12-31  ,0,0.01,1,9441.12,94.4112,263,0,558.88,307,0,0,0,0,9441.12,0, 2013-12-01         , N1             ,10000,2,33.48,50.22, 2013-12-01  ,89,,,, 2015-05-05        , 2013-12-01         ,0,0,               ,30,0,1500,0,2,9720.56,-35, 2013-12-31           ,0,0,2.63,30, 2013-10-29   ,3,               ,555,0, 
008325-,2346882,                ,8798,2013,12, 2013-12-31  ,0,0.01,1,26155.36,261.5536,662,0,4411.88,507,0,0,0,0,26155.36,0, 2013-12-01         , N1             ,40000,2,31.44,47.16, 2013-12-02  ,89,,,, 2016-10-14        , 2013-12-02         ,0,0,               ,30,0,8000,0,2,28361.3,208, 2013-12-31           ,0,0,6.62,30, 2013-10-30   ,3,               ,1111,0, 
008328-,2346885,                ,8801,2013,12, 2013-12-31  ,0,0.01,1,2499.84,24.9984,29,0,500.16,48,1,0,0,0,2499.84,0, 2013-12-01         , N16            ,3000,2,15.96,23.94, 2013-12-05  ,89,29,29,0, 2014-05-04        , 2013-12-05         ,0,0,               ,30,0,3300,0,2,2749.92,-12, 2013-12-31           ,0,0,0.29,30, 2013-10-30   ,3,               ,500,0, 
008329-,2346886,                ,8802,2013,12, 2013-12-31  ,0,0.01,1,63192.6,631.926,311,0,1807.4,3643,67,0,0,0,63192.6,0, 2013-12-01         , N1             ,65000,2,35.4,53.1, 2013-12-26  ,89,,,, 2016-10-14        , 2013-12-26         ,0,0,               ,30,0,6500,0,2,64096.3,-1670, 2013-12-31           ,0,0,3.11,30, 2013-10-30   ,3,               ,1805,0, 
008339-,2346896,                ,8812,2013,12, 2013-12-31  ,0,0.01,1,137648.48,1376.4848,3273,0,12351.52,3936,5,0,0,0,137648.48,0, 2013-12-01         , N1             ,150000,2,29.52,44.28, 2013-12-02  ,89,,,, 2016-10-14        , 2013-12-02         ,0,0,               ,30,0,37500,0,2,143824.24,-417, 2013-12-31           ,0,0,32.73,30, 2013-10-31   ,3,               ,4166,0, 
008340-,2346897,                ,8813,2013,12, 2013-12-31  ,0,0.01,1,9264.48,92.6448,211,0,735.52,228,0,0,0,0,9264.48,0, 2013-12-03         , N4             ,10000,2,28.32,42.48, 2013-12-02  ,89,,,, 2015-05-05        , 2013-12-02         ,0,0,               ,30,0,1000,0,2,9632.24,-1, 2014-01-02           ,0,0,2.11,30, 2013-11-03   ,3,               ,555,0, 
008341-,2346898,                ,8814,2013,12, 2013-12-31  ,0,0.01,1,8587,85.87,65,0,1413,75,0,0,0,0,8587,0, 2013-12-03         , N8             ,10000,2,9.36,14.04, 2013-12-02  ,89,,,, 2014-11-03        , 2013-12-02         ,0,0,               ,30,0,11000,0,2,9293.5,-5, 2014-01-02           ,0,0,0.65,30, 2013-11-03   ,3,               ,833,0, 
008342-,2346899,                ,8815,2013,12, 2013-12-31  ,0,0.01,1,5663.4,56.634,40,0,336.6,112,3,0,0,0,5663.4,0, 2013-12-03         , N16            ,6000,2,15.96,23.94, 2013-12-15  ,89,40,40,0, 2015-05-05        , 2013-12-15         ,0,0,               ,30,0,6600,0,2,5831.7,-32, 2014-01-02           ,0,0,0.4,30, 2013-11-03   ,3,               ,333,0, 
008344-,2346901,                ,8817,2013,12, 2013-12-31  ,0,0.01,1,14013.56,140.1356,378,0,986.44,391,0,0,0,0,14013.56,0, 2013-12-04         , N1             ,15000,2,33.48,50.22, 2013-12-02  ,89,,,, 2015-05-05        , 2013-12-02         ,0,0,               ,30,0,2250,0,2,14506.78,15, 2014-01-03           ,0,0,3.78,30, 2013-11-04   ,3,               ,833,0, 
008345-,2346902,                ,8818,2013,12, 2013-12-31  ,0,0.01,1,14117.32,141.1732,381,0,882.68,377,0,0,0,0,14117.32,0, 2013-12-05         , N1             ,15000,2,33.48,50.22, 2013-12-02  ,89,,,, 2015-05-05        , 2013-12-02         ,0,0,               ,30,0,2250,0,2,14558.66,32, 2014-01-04           ,0,0,3.81,30, 2013-11-05   ,3,               ,833,0, 
008348-,2346905,                ,8821,2013,12, 2013-12-31  ,0,0.01,1,10266.36,102.6636,114,0,733.64,146,0,0,0,0,10266.36,0, 2013-12-06         , N16            ,11000,2,15.96,23.94, 2013-12-06  ,89,114,114,0, 2015-02-03        , 2013-12-06         ,0,0,               ,30,0,12100,0,2,10633.18,-3, 2014-01-05           ,0,0,1.14,30, 2013-11-06   ,3,               ,733,0, 
008349-,2346906,                ,8822,2013,12, 2013-12-31  ,0,0.01,1,1747.8,17.478,28,0,252.2,77,3,0,0,0,1747.8,0, 2013-12-06         , N1             ,2000,2,35.4,53.1, 2013-12-15  ,89,,,, 2014-07-06        , 2013-12-15         ,0,0,               ,30,0,200,0,2,1873.9,-19, 2014-01-05           ,0,0,0.28,30, 2013-11-06   ,3,               ,250,0, 
008351-,2346908,                ,8824,2013,12, 2013-12-31  ,0,0.01,1,9166.76,91.6676,180,0,833.24,236,0,0,0,0,9166.76,0, 2013-12-06         , N4             ,10000,2,28.32,42.48, 2013-12-06  ,89,,,, 2014-11-04        , 2013-12-06         ,0,0,               ,30,0,1000,0,2,9583.38,-9, 2014-01-05           ,0,0,1.8,30, 2013-11-06   ,3,               ,833,0, 
008353-,2346910,                ,8826,2013,12, 2013-12-31  ,0,0.01,1,22041.12,220.4112,96,0,958.88,984,23,0,0,0,22041.12,0, 2013-12-08         , N4             ,23000,2,31.44,47.16, 2013-12-26  ,89,,,, 2015-11-05        , 2013-12-26         ,0,0,               ,30,0,0,0,2,22520.56,-366, 2014-01-07           ,0,0,0.96,30, 2013-11-07   ,3,               ,958,0, 
008355-,2346912,                ,8828,2013,12, 2013-12-31  ,0,0.01,1,19120.24,191.2024,445,0,879.76,539,0,0,0,0,19120.24,0, 2013-12-08         , N1             ,20000,2,33.48,50.22, 2013-12-06  ,89,,,, 2015-11-05        , 2013-12-06         ,0,0,               ,30,0,3000,0,2,19560.12,17, 2014-01-07           ,0,0,4.45,30, 2013-11-07   ,3,               ,833,0, 
008356-,2346913,                ,8829,2013,12, 2013-12-31  ,0,0.01,1,12977.92,129.7792,153,0,2022.08,437,0,0,0,0,12977.92,0, 2013-12-08         , N4             ,15000,2,28.32,42.48, 2013-12-16  ,89,,,, 2015-05-07        , 2013-12-16         ,0,0,               ,30,0,1500,0,2,13988.96,-107, 2014-01-07           ,0,0,1.53,30, 2013-11-08   ,3,               ,833,0, 
008358-,2346915,                ,8831,2013,12, 2013-12-31  ,0,0.01,1,7521.92,75.2192,55,0,1034.92,13,0,0,0,0,7521.92,0, 2013-12-08         , N8             ,10000,2,9.36,14.04, 2013-12-03  ,89,,,, 2014-09-07        , 2013-12-03         ,0,0,               ,30,0,11000,0,2,8039.38,48, 2014-01-07           ,0,0,0.55,30, 2013-11-08   ,3,               ,1000,0, 
008361-,2346918,                ,8834,2013,12, 2013-12-31  ,0,0.01,1,19148.96,191.4896,299,0,851.04,431,0,0,0,0,19148.96,0, 2013-12-11         , N4             ,20000,2,26.76,40.14, 2013-12-10  ,89,,,, 2015-11-08        , 2013-12-10         ,0,0,               ,30,0,3000,0,2,19574.48,17, 2014-01-10           ,0,0,2.99,30, 2013-11-11   ,3,               ,833,0, 
008362-,2346919,                ,8835,2013,12, 2013-12-31  ,0,0.01,1,14372.64,143.7264,141,0,627.36,303,1,0,0,0,14372.64,0, 2013-12-13         , N4             ,15000,2,22.08,33.12, 2013-12-15  ,89,,,, 2015-11-10        , 2013-12-15         ,0,0,               ,30,0,4500,0,2,14686.32,-25, 2014-01-12           ,0,0,1.41,30, 2013-11-12   ,3,               ,625,0, 
008363-,2346920,                ,8836,2013,12, 2013-12-31  ,0,0.01,1,9681.52,96.8152,7,0,931,275,0,0,0,0,9681.52,0, 2013-12-13         , N4             ,11000,2,26.76,40.14, 2013-12-30  ,89,,,, 2015-05-12        , 2013-12-30         ,0,0,               ,30,0,1650,0,2,10147.02,-40, 2014-01-12           ,0,0,0.07,30, 2013-11-12   ,3,               ,611,0, 
008364-,2346921,                ,8837,2013,12, 2013-12-31  ,0,0.01,1,8116.16,81.1616,16,0,833.72,308,0,0,0,0,8116.16,0, 2013-12-13         , N1             ,10000,2,35.4,53.1, 2013-12-29  ,89,,,, 2014-11-11        , 2013-12-29         ,0,0,               ,30,0,1000,0,2,8533.02,-37, 2014-01-12           ,0,0,0.16,30, 2013-11-12   ,3,               ,833,0, 
008365-,2346922,                ,8838,2013,12, 2013-12-31  ,0,0.01,1,6138.68,61.3868,109,0,361.32,198,0,0,0,0,6138.68,0, 2013-12-13         , N1             ,6500,2,35.4,53.1, 2013-12-13  ,89,,,, 2015-05-12        , 2013-12-13         ,0,0,               ,30,0,650,0,2,6319.34,-6, 2014-01-12           ,0,0,1.09,30, 2013-11-12   ,3,               ,361,0, 
